"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.seed","Input.content","Answer.sentiment","Approve","Reject"
"371Q3BEXDHNHOPTBGFYUZCQ8Q6LZS7","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3MAOD8E57ROYQ1ZLX3YPSHVCZ9OXNR","APQU1QQ738JV9","Approved","Sat Sep 22 16:28:56 PDT 2018","Sat Sep 22 16:29:18 PDT 2018","Tue Sep 25 16:29:18 PDT 2018","Sat Sep 22 16:31:16 PDT 2018","","","22","100% (222/222)","100% (222/222)","100% (222/222)","4-star","4-star your trip to expiditus cruises & lancon. plan your next trip with exp","Irrelevance"
"371Q3BEXDHNHOPTBGFYUZCQ8Q6LZS7","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3P4MQ7TPPYQPCP7NPH1YCP4QZHOBB9","A2W3KKNN3CAY66","Approved","Sat Sep 22 16:35:14 PDT 2018","Sat Sep 22 16:39:18 PDT 2018","Tue Sep 25 16:39:18 PDT 2018","Sun Sep 23 07:29:30 PDT 2018","","","244","100% (78/78)","100% (78/78)","100% (78/78)","4-star","4-star your trip to expiditus cruises & lancon. plan your next trip with exp","Relevance"
"33W1NHWFYHZI3P6Q5F3K9HMUSPZZTW","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3300DTYQT3VANYLWIQ0E8M5AOE0EQM","A1G94QON7A9K0N","Approved","Sat Sep 22 16:26:32 PDT 2018","Sat Sep 22 16:26:45 PDT 2018","Tue Sep 25 16:26:45 PDT 2018","Sat Sep 22 16:27:59 PDT 2018","","","13","100% (403/403)","100% (403/403)","100% (403/403)","great","greatimup b&b. free 4didaya resorts.ne reservation costs. great rates for c","Irrelevance"
"33W1NHWFYHZI3P6Q5F3K9HMUSPZZTW","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","35BLDD71I7B031890C81ZJ50TCOVZ3","A2W3KKNN3CAY66","Approved","Sat Sep 22 16:31:09 PDT 2018","Sat Sep 22 16:35:09 PDT 2018","Tue Sep 25 16:35:09 PDT 2018","Sun Sep 23 07:29:30 PDT 2018","","","240","100% (78/78)","100% (78/78)","100% (78/78)","great","greatimup b&b. free 4didaya resorts.ne reservation costs. great rates for c","Relevance"
"33W1NHWFYHZI3P6Q5F3K9HMUSPZZTW","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3IHR8NYAM8F7VKNOT79CZV396TKP40","A130P4M9JPT4YA","Approved","Sat Sep 22 16:29:00 PDT 2018","Sat Sep 22 16:29:07 PDT 2018","Tue Sep 25 16:29:07 PDT 2018","Sat Sep 22 16:31:15 PDT 2018","","","7","100% (342/342)","100% (342/342)","100% (342/342)","great","greatimup b&b. free 4didaya resorts.ne reservation costs. great rates for c","Irrelevance"
"3N3WJQXELS44E1V97ZSF0F26D3EL27","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","32SVAV9L3GNFQKYI4AMWZVM8T7P3AE","APQU1QQ738JV9","Approved","Sat Sep 22 16:30:21 PDT 2018","Sat Sep 22 16:30:31 PDT 2018","Tue Sep 25 16:30:31 PDT 2018","Sat Sep 22 16:31:18 PDT 2018","","","10","100% (222/222)","100% (222/222)","100% (222/222)","downtown","downtown hott.best rates or refund + $50 coupon. casca hmannier from szebad, b","Irrelevance"
"3N3WJQXELS44E1V97ZSF0F26D3EL27","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","33PPUNGG39J8AURSRS3RYMGX86BZRE","AJPQEZBVJXVE9","Approved","Sat Sep 22 16:28:52 PDT 2018","Sat Sep 22 16:28:59 PDT 2018","Tue Sep 25 16:28:59 PDT 2018","Sat Sep 22 16:31:18 PDT 2018","","","7","100% (91/91)","100% (91/91)","100% (91/91)","downtown","downtown hott.best rates or refund + $50 coupon. casca hmannier from szebad, b","Relevance"
"3N3WJQXELS44E1V97ZSF0F26D3EL27","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3DH6GAKTYZ3H7V3E5NVL6I9UBTQYZF","A2LV5432PV1S39","Approved","Sat Sep 22 16:27:34 PDT 2018","Sat Sep 22 16:27:37 PDT 2018","Tue Sep 25 16:27:37 PDT 2018","Sat Sep 22 16:31:18 PDT 2018","","","3","100% (405/405)","100% (405/405)","100% (405/405)","downtown","downtown hott.best rates or refund + $50 coupon. casca hmannier from szebad, b","Relevance"
"37SOB9Z0SSBTZJRSBZ6KJP7YJHEL3I","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","37Q970SNZFMNGD6XY6U4W21HHTHS16","A1G94QON7A9K0N","Approved","Sat Sep 22 16:29:03 PDT 2018","Sat Sep 22 16:29:16 PDT 2018","Tue Sep 25 16:29:16 PDT 2018","Sat Sep 22 16:31:16 PDT 2018","","","13","100% (403/403)","100% (403/403)","100% (403/403)","great","great inbest rates or refund + $50 coupon. save big on hotels in giorpalees","Irrelevance"
"37SOB9Z0SSBTZJRSBZ6KJP7YJHEL3I","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3F1567XTNXJTS2UFAFKSG84ZXHK9Q7","A2LV5432PV1S39","Approved","Sat Sep 22 16:26:55 PDT 2018","Sat Sep 22 16:27:14 PDT 2018","Tue Sep 25 16:27:14 PDT 2018","Sat Sep 22 16:28:00 PDT 2018","","","19","100% (405/405)","100% (405/405)","100% (405/405)","great","great inbest rates or refund + $50 coupon. save big on hotels in giorpalees","Relevance"
"37SOB9Z0SSBTZJRSBZ6KJP7YJHEL3I","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3F6HPJW4JEENCF521F4JYAE7FCRW26","A1DCGB72N1UIPT","Approved","Sat Sep 22 16:31:17 PDT 2018","Sat Sep 22 16:32:22 PDT 2018","Tue Sep 25 16:32:22 PDT 2018","Sun Sep 23 07:29:30 PDT 2018","","","65","100% (98/98)","100% (98/98)","100% (98/98)","great","great inbest rates or refund + $50 coupon. save big on hotels in giorpalees","Relevance"
"3NRZ1LDP7WKKBXDJOYU047LX3MEPZH","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3COPXFW7XCQS9MCREZWS6CS53FAPKQ","AJPQEZBVJXVE9","Approved","Sat Sep 22 16:29:28 PDT 2018","Sat Sep 22 16:29:37 PDT 2018","Tue Sep 25 16:29:37 PDT 2018","Sat Sep 22 16:31:18 PDT 2018","","","9","100% (91/91)","100% (91/91)","100% (91/91)","north","north hotels.book at ceptness reside hotel, san jevenic s on shulbaineburge","Relevance"
"3NRZ1LDP7WKKBXDJOYU047LX3MEPZH","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3QFUFYSY9ZTV47YUF4D7N1P54NY4FD","A1CPNA5L0J834N","Approved","Sat Sep 22 16:31:36 PDT 2018","Sat Sep 22 16:33:16 PDT 2018","Tue Sep 25 16:33:16 PDT 2018","Sun Sep 23 07:29:30 PDT 2018","","","100","100% (81/81)","100% (81/81)","100% (81/81)","north","north hotels.book at ceptness reside hotel, san jevenic s on shulbaineburge","Relevance"
"3NRZ1LDP7WKKBXDJOYU047LX3MEPZH","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3QL2OFSM97WAN3OQ6722E4A2YR0CN4","A1G94QON7A9K0N","Approved","Sat Sep 22 16:26:29 PDT 2018","Sat Sep 22 16:26:41 PDT 2018","Tue Sep 25 16:26:41 PDT 2018","Sat Sep 22 16:28:00 PDT 2018","","","12","100% (403/403)","100% (403/403)","100% (403/403)","north","north hotels.book at ceptness reside hotel, san jevenic s on shulbaineburge","Irrelevance"
"375VSR8FVWN5NATY1QYP92LC442ZRJ","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3GM6G9ZBKOBLR251GSISQZL6HNRMTY","AMVBZXM810ZMA","Approved","Sat Sep 22 16:32:55 PDT 2018","Sat Sep 22 16:34:35 PDT 2018","Tue Sep 25 16:34:35 PDT 2018","Sun Sep 23 07:29:30 PDT 2018","","","100","100% (97/97)","100% (97/97)","100% (97/97)","save","save vf bhozor. best price guarantee. find great rands. royal eurtholl pan","Relevance"
"375VSR8FVWN5NATY1QYP92LC442ZRJ","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3J2UYBXQQMQIMQNIVAN1HSMFUCF06Q","A1G94QON7A9K0N","Approved","Sat Sep 22 16:29:47 PDT 2018","Sat Sep 22 16:30:00 PDT 2018","Tue Sep 25 16:30:00 PDT 2018","Sat Sep 22 16:31:16 PDT 2018","","","13","100% (403/403)","100% (403/403)","100% (403/403)","save","save vf bhozor. best price guarantee. find great rands. royal eurtholl pan","Irrelevance"
"375VSR8FVWN5NATY1QYP92LC442ZRJ","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3VZLGYJEYMOS7QD40R9JN42L9NXZXB","A2SBISQJE2ZPJQ","Approved","Sat Sep 22 16:33:19 PDT 2018","Sat Sep 22 16:37:39 PDT 2018","Tue Sep 25 16:37:39 PDT 2018","Sun Sep 23 07:29:30 PDT 2018","","","260","100% (353/353)","100% (353/353)","100% (353/353)","save","save vf bhozor. best price guarantee. find great rands. royal eurtholl pan","Relevance"
"33IXYHIZB5WQ8VLHQD5BNKCM46E2E2","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","33CUSNVVNOQN8TB9JTXEULOOJ5H887","A26CL8E3XJWH1W","Approved","Sat Sep 22 16:30:05 PDT 2018","Sat Sep 22 16:30:16 PDT 2018","Tue Sep 25 16:30:16 PDT 2018","Sat Sep 22 16:31:15 PDT 2018","","","11","100% (55/55)","100% (55/55)","100% (55/55)","great","great intle no reservation costs. great rates!best rates or refund +$50 cou","Relevance"
"33IXYHIZB5WQ8VLHQD5BNKCM46E2E2","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3HHRAGRYX9JQ7QHZV2SOR39ZIG29OZ","A1G94QON7A9K0N","Approved","Sat Sep 22 16:26:49 PDT 2018","Sat Sep 22 16:27:01 PDT 2018","Tue Sep 25 16:27:01 PDT 2018","Sat Sep 22 16:27:59 PDT 2018","","","12","100% (403/403)","100% (403/403)","100% (403/403)","great","great intle no reservation costs. great rates!best rates or refund +$50 cou","Irrelevance"
"33IXYHIZB5WQ8VLHQD5BNKCM46E2E2","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3L0KT67Y8FUK6JH0AV1DAPCROEQYSA","A2HM35CWB7IIFM","Approved","Sat Sep 22 16:30:58 PDT 2018","Sat Sep 22 16:31:01 PDT 2018","Tue Sep 25 16:31:01 PDT 2018","Sat Sep 22 16:31:30 PDT 2018","","","3","100% (90/90)","100% (90/90)","100% (90/90)","great","great intle no reservation costs. great rates!best rates or refund +$50 cou","Irrelevance"
"3K8CQCU3KEFGEHW1XWX11EMKM59NWT","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3AMW0RGHOEGTHSXUBCO8Y499XAGNPU","APJJ1HHD2GGFS","Approved","Sat Sep 22 16:33:48 PDT 2018","Sat Sep 22 16:33:56 PDT 2018","Tue Sep 25 16:33:56 PDT 2018","Sun Sep 23 07:29:30 PDT 2018","","","8","100% (47/47)","100% (47/47)","100% (47/47)","prices,","prices, great rates on tallage, amasmer. best price guarantee.star korer born","Relevance"
"3K8CQCU3KEFGEHW1XWX11EMKM59NWT","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3B1NLC6UG0AN70G8O8BD8K0CWYUPGO","A1DCGB72N1UIPT","Approved","Sat Sep 22 16:32:57 PDT 2018","Sat Sep 22 16:34:36 PDT 2018","Tue Sep 25 16:34:36 PDT 2018","Sun Sep 23 07:29:30 PDT 2018","","","99","100% (98/98)","100% (98/98)","100% (98/98)","prices,","prices, great rates on tallage, amasmer. best price guarantee.star korer born","Relevance"
"3K8CQCU3KEFGEHW1XWX11EMKM59NWT","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","3ZOTGHDK5JP8C5DY48SF8YEPA4SOSQ","AJPQEZBVJXVE9","Approved","Sat Sep 22 16:32:23 PDT 2018","Sat Sep 22 16:32:28 PDT 2018","Tue Sep 25 16:32:28 PDT 2018","Sun Sep 23 07:29:31 PDT 2018","","","5","100% (91/91)","100% (91/91)","100% (91/91)","prices,","prices, great rates on tallage, amasmer. best price guarantee.star korer born","Relevance"
"3WKGUBL7SZ0EHFAWBDB3TUZ4XHAL43","30HLKW73X2JPP1AI67Y8J58E8Q4CBT","relevancy evaluation","provide the relevancy of keyword to sentences","relevancy evaluation, relevancy keyword","$0.01","Sat Sep 22 16:15:19 PDT 2018","3","BatchId:3379409;OriginalHitTemplateId:926051491;","86400","259200","Sat Sep 22 23:15:19 PDT 2018","","","37ZHEEHM6X0X7I0KX7ACP4KISZI73Q","A2LV5432PV1S39","Approved","Sat Sep 22 16:26:06 PDT 2018","Sat Sep 22 16:26:11 PDT 2018","Tue Sep 25 16:26:11 PDT 2018","Sat Sep 22 16:28:00 PDT 2018","","","5","100% (405/405)","100% (405/405)","100% (405/405)","ambassador,","ambassador, brove. best price guarantee ontre, baltros. plan your next trip with","Irrelevance"
